country_fr,iso3c,year,week,deaths_total,deaths_covid,avg2016_19,diff2016_19p
Allemagne,DEU,2017,39,16747,NA,16603,0.9
Allemagne,DEU,2017,40,16664,NA,16625,0.2
Allemagne,DEU,2017,41,17470,NA,17376,0.5
Allemagne,DEU,2017,42,17139,NA,17229,-0.5
Allemagne,DEU,2017,43,17059,NA,17120,-0.4
Allemagne,DEU,2017,44,16762,NA,17143,-2.2
Allemagne,DEU,2017,45,17371,NA,17616,-1.4
Allemagne,DEU,2017,46,17595,NA,17780,-1
Allemagne,DEU,2017,47,17677,NA,17954,-1.5
Allemagne,DEU,2017,48,17877,NA,18171,-1.6
Allemagne,DEU,2017,49,18295,NA,18678,-2.1
Allemagne,DEU,2017,50,18504,NA,18606,-0.5
Allemagne,DEU,2017,51,18502,NA,18978,-2.5
Allemagne,DEU,2017,52,18652,NA,18621,0.2
Allemagne,DEU,2018,1,19342,NA,19339,0
Allemagne,DEU,2018,2,18770,NA,19593,-4.2
Allemagne,DEU,2018,3,19187,NA,19524,-1.7
Allemagne,DEU,2018,4,19171,NA,19855,-3.4
Allemagne,DEU,2018,5,19558,NA,20366,-4
Allemagne,DEU,2018,6,20086,NA,20319,-1.1
Allemagne,DEU,2018,7,21254,NA,20636,3
Allemagne,DEU,2018,8,22888,NA,20988,9.1
Allemagne,DEU,2018,9,25535,NA,21532,18.6
Allemagne,DEU,2018,10,26777,NA,21288,25.8
Allemagne,DEU,2018,11,24385,NA,20440,19.3
Allemagne,DEU,2018,12,22777,NA,19555,16.5
Allemagne,DEU,2018,13,20906,NA,18939,10.4
Allemagne,DEU,2018,14,20038,NA,18480,8.4
Allemagne,DEU,2018,15,19165,NA,17893,7.1
Allemagne,DEU,2018,16,17992,NA,17548,2.5
Allemagne,DEU,2018,17,17093,NA,17407,-1.8
Allemagne,DEU,2018,18,16789,NA,16961,-1
Allemagne,DEU,2018,19,17226,NA,17314,-0.5
Allemagne,DEU,2018,20,16488,NA,16852,-2.2
Allemagne,DEU,2018,21,16513,NA,16580,-0.4
Allemagne,DEU,2018,22,17039,NA,16790,1.5
Allemagne,DEU,2018,23,16714,NA,16446,1.6
Allemagne,DEU,2018,24,15582,NA,15947,-2.3
Allemagne,DEU,2018,25,15843,NA,16538,-4.2
Allemagne,DEU,2018,26,16569,NA,16550,0.1
Allemagne,DEU,2018,27,16622,NA,16441,1.1
Allemagne,DEU,2018,28,16070,NA,16026,0.3
Allemagne,DEU,2018,29,16702,NA,16764,-0.4
Allemagne,DEU,2018,30,18340,NA,17542,4.5
Allemagne,DEU,2018,31,20371,NA,17320,17.6
Allemagne,DEU,2018,32,18478,NA,16562,11.6
Allemagne,DEU,2018,33,16890,NA,16304,3.6
Allemagne,DEU,2018,34,16612,NA,16461,0.9
Allemagne,DEU,2018,35,16000,NA,16442,-2.7
Allemagne,DEU,2018,36,16390,NA,16040,2.2
Allemagne,DEU,2018,37,16292,NA,16262,0.2
Allemagne,DEU,2018,38,16651,NA,16306,2.1
Allemagne,DEU,2018,39,15969,NA,16603,-3.8
Allemagne,DEU,2018,40,16622,NA,16625,-0
Allemagne,DEU,2018,41,16993,NA,17376,-2.2
Allemagne,DEU,2018,42,16552,NA,17229,-3.9
Allemagne,DEU,2018,43,16608,NA,17120,-3
Allemagne,DEU,2018,44,16895,NA,17143,-1.4
Allemagne,DEU,2018,45,17604,NA,17616,-0.1
Allemagne,DEU,2018,46,16842,NA,17780,-5.3
Allemagne,DEU,2018,47,17785,NA,17954,-0.9
Allemagne,DEU,2018,48,18091,NA,18171,-0.4
Allemagne,DEU,2018,49,18342,NA,18678,-1.8
Allemagne,DEU,2018,50,17943,NA,18606,-3.6
Allemagne,DEU,2018,51,18990,NA,18978,0.1
Allemagne,DEU,2018,52,17954,NA,18621,-3.6
Allemagne,DEU,2019,1,18628,NA,19339,-3.7
Allemagne,DEU,2019,2,19092,NA,19593,-2.6
Allemagne,DEU,2019,3,19046,NA,19524,-2.4
Allemagne,DEU,2019,4,19458,NA,19855,-2
Allemagne,DEU,2019,5,19774,NA,20366,-2.9
Allemagne,DEU,2019,6,19905,NA,20319,-2
Allemagne,DEU,2019,7,20125,NA,20636,-2.5
Allemagne,DEU,2019,8,20321,NA,20988,-3.2
Allemagne,DEU,2019,9,20737,NA,21532,-3.7
Allemagne,DEU,2019,10,20386,NA,21288,-4.2
Allemagne,DEU,2019,11,19738,NA,20440,-3.4
Allemagne,DEU,2019,12,18976,NA,19555,-3
Allemagne,DEU,2019,13,18501,NA,18939,-2.3
Allemagne,DEU,2019,14,18608,NA,18480,0.7
Allemagne,DEU,2019,15,17794,NA,17893,-0.6
Allemagne,DEU,2019,16,18025,NA,17548,2.7
Allemagne,DEU,2019,17,17849,NA,17407,2.5
Allemagne,DEU,2019,18,17024,NA,16961,0.4
Allemagne,DEU,2019,19,17059,NA,17314,-1.5
Allemagne,DEU,2019,20,17239,NA,16852,2.3
Allemagne,DEU,2019,21,17068,NA,16580,2.9
Allemagne,DEU,2019,22,16873,NA,16790,0.5
Allemagne,DEU,2019,23,17426,NA,16446,6
Allemagne,DEU,2019,24,16403,NA,15947,2.9
Allemagne,DEU,2019,25,16581,NA,16538,0.3
Allemagne,DEU,2019,26,17854,NA,16550,7.9
Allemagne,DEU,2019,27,16489,NA,16441,0.3
Allemagne,DEU,2019,28,16260,NA,16026,1.5
Allemagne,DEU,2019,29,16779,NA,16764,0.1
Allemagne,DEU,2019,30,19614,NA,17542,11.8
Allemagne,DEU,2019,31,16974,NA,17320,-2
Allemagne,DEU,2019,32,16501,NA,16562,-0.4
Allemagne,DEU,2019,33,15918,NA,16304,-2.4
Allemagne,DEU,2019,34,16205,NA,16461,-1.6
Allemagne,DEU,2019,35,17601,NA,16442,7
Allemagne,DEU,2019,36,15949,NA,16040,-0.6
Allemagne,DEU,2019,37,16235,NA,16262,-0.2
Allemagne,DEU,2019,38,16460,NA,16306,0.9
Allemagne,DEU,2019,39,17361,NA,16603,4.6
Allemagne,DEU,2019,40,16862,NA,16625,1.4
Allemagne,DEU,2019,41,17615,NA,17376,1.4
Allemagne,DEU,2019,42,17626,NA,17229,2.3
Allemagne,DEU,2019,43,17229,NA,17120,0.6
Allemagne,DEU,2019,44,17334,NA,17143,1.1
Allemagne,DEU,2019,45,17708,NA,17616,0.5
Allemagne,DEU,2019,46,18093,NA,17780,1.8
Allemagne,DEU,2019,47,18445,NA,17954,2.7
Allemagne,DEU,2019,48,18569,NA,18171,2.2
Allemagne,DEU,2019,49,19280,NA,18678,3.2
Allemagne,DEU,2019,50,19092,NA,18606,2.6
Allemagne,DEU,2019,51,19046,NA,18978,0.4
Allemagne,DEU,2019,52,18135,NA,18621,-2.6
Allemagne,DEU,2020,1,18845,0,19339,-2.6
Allemagne,DEU,2020,2,19394,0,19593,-1
Allemagne,DEU,2020,3,19119,0,19524,-2.1
Allemagne,DEU,2020,4,18896,0,19855,-4.8
Allemagne,DEU,2020,5,19716,0,20366,-3.2
Allemagne,DEU,2020,6,18944,0,20319,-6.8
Allemagne,DEU,2020,7,19541,0,20636,-5.3
Allemagne,DEU,2020,8,18850,0,20988,-10.2
Allemagne,DEU,2020,9,19345,0,21532,-10.2
Allemagne,DEU,2020,10,19501,2,21288,-8.4
Allemagne,DEU,2020,11,19695,11,20440,-3.6
Allemagne,DEU,2020,12,19527,113,19555,-0.1
Allemagne,DEU,2020,13,19494,457,18939,2.9
Allemagne,DEU,2020,14,20368,1024,18480,10.2
Allemagne,DEU,2020,15,20144,1362,17893,12.6
Allemagne,DEU,2020,16,18856,1629,17548,7.5
Allemagne,DEU,2020,17,17974,1315,17407,3.3
Danemark,DNK,2016,1,1103,NA,1120,-1.5
Danemark,DNK,2016,2,1065,NA,1117,-4.7
Danemark,DNK,2016,3,1046,NA,1105,-5.3
Danemark,DNK,2016,4,1124,NA,1108,1.4
Danemark,DNK,2016,5,1083,NA,1165,-7
Danemark,DNK,2016,6,1040,NA,1144,-9.1
Danemark,DNK,2016,7,1062,NA,1183,-10.2
Danemark,DNK,2016,8,1124,NA,1162,-3.3
Danemark,DNK,2016,9,1143,NA,1184,-3.5
Danemark,DNK,2016,10,1149,NA,1160,-0.9
Danemark,DNK,2016,11,1159,NA,1152,0.6
Danemark,DNK,2016,12,1074,NA,1131,-5
Danemark,DNK,2016,13,1084,NA,1083,0.1
Danemark,DNK,2016,14,1023,NA,1058,-3.3
Danemark,DNK,2016,15,1071,NA,1066,0.5
Danemark,DNK,2016,16,1010,NA,1019,-0.9
Danemark,DNK,2016,17,985,NA,996,-1.1
Danemark,DNK,2016,18,1042,NA,1044,-0.2
Danemark,DNK,2016,19,1023,NA,1023,0
Danemark,DNK,2016,20,935,NA,986,-5.2
Danemark,DNK,2016,21,975,NA,967,0.8
Danemark,DNK,2016,22,953,NA,967,-1.4
Danemark,DNK,2016,23,913,NA,974,-6.3
Danemark,DNK,2016,24,920,NA,963,-4.5
Danemark,DNK,2016,25,983,NA,984,-0.1
Danemark,DNK,2016,26,897,NA,938,-4.4
Danemark,DNK,2016,27,924,NA,943,-2
Danemark,DNK,2016,28,898,NA,941,-4.6
Danemark,DNK,2016,29,971,NA,968,0.3
Danemark,DNK,2016,30,962,NA,986,-2.4
Danemark,DNK,2016,31,902,NA,970,-7
Danemark,DNK,2016,32,956,NA,963,-0.7
Danemark,DNK,2016,33,914,NA,942,-3
Danemark,DNK,2016,34,971,NA,980,-0.9
Danemark,DNK,2016,35,922,NA,951,-3
Danemark,DNK,2016,36,955,NA,958,-0.3
Danemark,DNK,2016,37,932,NA,960,-2.9
Danemark,DNK,2016,38,904,NA,971,-6.9
Danemark,DNK,2016,39,983,NA,983,0
Danemark,DNK,2016,40,910,NA,973,-6.5
Danemark,DNK,2016,41,1022,NA,1008,1.4
Danemark,DNK,2016,42,1040,NA,992,4.8
Danemark,DNK,2016,43,989,NA,980,0.9
Danemark,DNK,2016,44,1003,NA,985,1.8
Danemark,DNK,2016,45,1017,NA,1003,1.4
Danemark,DNK,2016,46,1045,NA,1026,1.9
Danemark,DNK,2016,47,1046,NA,1028,1.8
Danemark,DNK,2016,48,1010,NA,1032,-2.1
Danemark,DNK,2016,49,1043,NA,1075,-3
Danemark,DNK,2016,50,1067,NA,1080,-1.2
Danemark,DNK,2016,51,1060,NA,1064,-0.4
Danemark,DNK,2016,52,1149,NA,1082,6.2
Danemark,DNK,2017,1,1113,NA,1120,-0.6
Danemark,DNK,2017,2,1111,NA,1117,-0.5
Danemark,DNK,2017,3,1099,NA,1105,-0.5
Danemark,DNK,2017,4,1104,NA,1108,-0.4
Danemark,DNK,2017,5,1211,NA,1165,3.9
Danemark,DNK,2017,6,1100,NA,1144,-3.8
Danemark,DNK,2017,7,1228,NA,1183,3.8
Danemark,DNK,2017,8,1156,NA,1162,-0.5
Danemark,DNK,2017,9,1179,NA,1184,-0.4
Danemark,DNK,2017,10,1101,NA,1160,-5.1
Danemark,DNK,2017,11,1132,NA,1152,-1.7
Danemark,DNK,2017,12,1126,NA,1131,-0.4
Danemark,DNK,2017,13,1041,NA,1083,-3.9
Danemark,DNK,2017,14,988,NA,1058,-6.6
Danemark,DNK,2017,15,1009,NA,1066,-5.3
Danemark,DNK,2017,16,967,NA,1019,-5.1
Danemark,DNK,2017,17,974,NA,996,-2.2
Danemark,DNK,2017,18,1059,NA,1044,1.4
Danemark,DNK,2017,19,1015,NA,1023,-0.8
Danemark,DNK,2017,20,1022,NA,986,3.7
Danemark,DNK,2017,21,969,NA,967,0.2
Danemark,DNK,2017,22,956,NA,967,-1.1
Danemark,DNK,2017,23,985,NA,974,1.1
Danemark,DNK,2017,24,1023,NA,963,6.2
Danemark,DNK,2017,25,980,NA,984,-0.4
Danemark,DNK,2017,26,938,NA,938,0
Danemark,DNK,2017,27,905,NA,943,-4
Danemark,DNK,2017,28,941,NA,941,0
Danemark,DNK,2017,29,931,NA,968,-3.8
Danemark,DNK,2017,30,925,NA,986,-6.2
Danemark,DNK,2017,31,934,NA,970,-3.7
Danemark,DNK,2017,32,932,NA,963,-3.2
Danemark,DNK,2017,33,906,NA,942,-3.8
Danemark,DNK,2017,34,953,NA,980,-2.8
Danemark,DNK,2017,35,951,NA,951,0
Danemark,DNK,2017,36,918,NA,958,-4.2
Danemark,DNK,2017,37,991,NA,960,3.2
Danemark,DNK,2017,38,979,NA,971,0.8
Danemark,DNK,2017,39,983,NA,983,0
Danemark,DNK,2017,40,978,NA,973,0.5
Danemark,DNK,2017,41,985,NA,1008,-2.3
Danemark,DNK,2017,42,970,NA,992,-2.2
Danemark,DNK,2017,43,934,NA,980,-4.7
Danemark,DNK,2017,44,976,NA,985,-0.9
Danemark,DNK,2017,45,956,NA,1003,-4.7
Danemark,DNK,2017,46,1070,NA,1026,4.3
Danemark,DNK,2017,47,1011,NA,1028,-1.7
Danemark,DNK,2017,48,1027,NA,1032,-0.5
Danemark,DNK,2017,49,1067,NA,1075,-0.7
Danemark,DNK,2017,50,1102,NA,1080,2
Danemark,DNK,2017,51,1058,NA,1064,-0.6
Danemark,DNK,2017,52,1134,NA,1082,4.8
Danemark,DNK,2018,1,1134,NA,1120,1.2
Danemark,DNK,2018,2,1136,NA,1117,1.7
Danemark,DNK,2018,3,1156,NA,1105,4.6
Danemark,DNK,2018,4,1119,NA,1108,1
Danemark,DNK,2018,5,1157,NA,1165,-0.7
Danemark,DNK,2018,6,1186,NA,1144,3.7
Danemark,DNK,2018,7,1265,NA,1183,6.9
Danemark,DNK,2018,8,1260,NA,1162,8.4
Danemark,DNK,2018,9,1323,NA,1184,11.7
Danemark,DNK,2018,10,1337,NA,1160,15.3
Danemark,DNK,2018,11,1253,NA,1152,8.8
Danemark,DNK,2018,12,1286,NA,1131,13.7
Danemark,DNK,2018,13,1186,NA,1083,9.5
Danemark,DNK,2018,14,1138,NA,1058,7.6
Danemark,DNK,2018,15,1164,NA,1066,9.2
Danemark,DNK,2018,16,1052,NA,1019,3.2
Danemark,DNK,2018,17,1008,NA,996,1.2
Danemark,DNK,2018,18,1010,NA,1044,-3.3
Danemark,DNK,2018,19,1025,NA,1023,0.2
Danemark,DNK,2018,20,1012,NA,986,2.6
Danemark,DNK,2018,21,953,NA,967,-1.4
Danemark,DNK,2018,22,977,NA,967,1
Danemark,DNK,2018,23,1009,NA,974,3.6
Danemark,DNK,2018,24,941,NA,963,-2.3
Danemark,DNK,2018,25,958,NA,984,-2.6
Danemark,DNK,2018,26,915,NA,938,-2.5
Danemark,DNK,2018,27,1007,NA,943,6.8
Danemark,DNK,2018,28,971,NA,941,3.2
Danemark,DNK,2018,29,994,NA,968,2.7
Danemark,DNK,2018,30,1091,NA,986,10.6
Danemark,DNK,2018,31,1084,NA,970,11.8
Danemark,DNK,2018,32,1029,NA,963,6.9
Danemark,DNK,2018,33,1017,NA,942,8
Danemark,DNK,2018,34,990,NA,980,1
Danemark,DNK,2018,35,935,NA,951,-1.7
Danemark,DNK,2018,36,975,NA,958,1.8
Danemark,DNK,2018,37,949,NA,960,-1.1
Danemark,DNK,2018,38,994,NA,971,2.4
Danemark,DNK,2018,39,950,NA,983,-3.4
Danemark,DNK,2018,40,1033,NA,973,6.2
Danemark,DNK,2018,41,992,NA,1008,-1.6
Danemark,DNK,2018,42,958,NA,992,-3.4
Danemark,DNK,2018,43,973,NA,980,-0.7
Danemark,DNK,2018,44,1007,NA,985,2.2
Danemark,DNK,2018,45,992,NA,1003,-1.1
Danemark,DNK,2018,46,954,NA,1026,-7
Danemark,DNK,2018,47,996,NA,1028,-3.1
Danemark,DNK,2018,48,994,NA,1032,-3.7
Danemark,DNK,2018,49,1085,NA,1075,0.9
Danemark,DNK,2018,50,1044,NA,1080,-3.3
Danemark,DNK,2018,51,1096,NA,1064,3
Danemark,DNK,2018,52,1006,NA,1082,-7
Danemark,DNK,2019,1,1130,NA,1120,0.9
Danemark,DNK,2019,2,1155,NA,1117,3.4
Danemark,DNK,2019,3,1118,NA,1105,1.2
Danemark,DNK,2019,4,1085,NA,1108,-2.1
Danemark,DNK,2019,5,1209,NA,1165,3.8
Danemark,DNK,2019,6,1250,NA,1144,9.3
Danemark,DNK,2019,7,1176,NA,1183,-0.6
Danemark,DNK,2019,8,1110,NA,1162,-4.5
Danemark,DNK,2019,9,1090,NA,1184,-7.9
Danemark,DNK,2019,10,1051,NA,1160,-9.4
Danemark,DNK,2019,11,1063,NA,1152,-7.7
Danemark,DNK,2019,12,1039,NA,1131,-8.1
Danemark,DNK,2019,13,1022,NA,1083,-5.6
Danemark,DNK,2019,14,1085,NA,1058,2.6
Danemark,DNK,2019,15,1018,NA,1066,-4.5
Danemark,DNK,2019,16,1046,NA,1019,2.6
Danemark,DNK,2019,17,1015,NA,996,1.9
Danemark,DNK,2019,18,1067,NA,1044,2.2
Danemark,DNK,2019,19,1028,NA,1023,0.5
Danemark,DNK,2019,20,974,NA,986,-1.2
Danemark,DNK,2019,21,970,NA,967,0.3
Danemark,DNK,2019,22,983,NA,967,1.7
Danemark,DNK,2019,23,991,NA,974,1.7
Danemark,DNK,2019,24,969,NA,963,0.6
Danemark,DNK,2019,25,1015,NA,984,3.2
Danemark,DNK,2019,26,1002,NA,938,6.8
Danemark,DNK,2019,27,935,NA,943,-0.8
Danemark,DNK,2019,28,953,NA,941,1.3
Danemark,DNK,2019,29,977,NA,968,0.9
Danemark,DNK,2019,30,967,NA,986,-1.9
Danemark,DNK,2019,31,962,NA,970,-0.8
Danemark,DNK,2019,32,936,NA,963,-2.8
Danemark,DNK,2019,33,931,NA,942,-1.2
Danemark,DNK,2019,34,1006,NA,980,2.7
Danemark,DNK,2019,35,996,NA,951,4.7
Danemark,DNK,2019,36,983,NA,958,2.6
Danemark,DNK,2019,37,966,NA,960,0.6
Danemark,DNK,2019,38,1007,NA,971,3.7
Danemark,DNK,2019,39,1016,NA,983,3.4
Danemark,DNK,2019,40,972,NA,973,-0.1
Danemark,DNK,2019,41,1033,NA,1008,2.5
Danemark,DNK,2019,42,998,NA,992,0.6
Danemark,DNK,2019,43,1026,NA,980,4.7
Danemark,DNK,2019,44,954,NA,985,-3.1
Danemark,DNK,2019,45,1046,NA,1003,4.3
Danemark,DNK,2019,46,1037,NA,1026,1.1
Danemark,DNK,2019,47,1057,NA,1028,2.8
Danemark,DNK,2019,48,1095,NA,1032,6.1
Danemark,DNK,2019,49,1104,NA,1075,2.7
Danemark,DNK,2019,50,1107,NA,1080,2.5
Danemark,DNK,2019,51,1042,NA,1064,-2.1
Danemark,DNK,2019,52,1038,NA,1082,-4.1
Danemark,DNK,2020,1,1116,0,1120,-0.4
Danemark,DNK,2020,2,1149,0,1117,2.9
Danemark,DNK,2020,3,1067,0,1105,-3.4
Danemark,DNK,2020,4,1025,0,1108,-7.5
Danemark,DNK,2020,5,1087,0,1165,-6.7
Danemark,DNK,2020,6,1078,0,1144,-5.8
Danemark,DNK,2020,7,1057,0,1183,-10.7
Danemark,DNK,2020,8,1031,0,1162,-11.3
Danemark,DNK,2020,9,1021,0,1184,-13.8
Danemark,DNK,2020,10,1057,0,1160,-8.9
Danemark,DNK,2020,11,1063,1,1152,-7.7
Danemark,DNK,2020,12,1138,23,1131,0.6
Danemark,DNK,2020,13,1108,53,1083,2.3
Danemark,DNK,2020,14,1153,110,1058,9
Danemark,DNK,2020,15,1140,98,1066,6.9
Danemark,DNK,2020,16,1073,79,1019,5.3
Danemark,DNK,2020,17,1081,63,996,8.5
Danemark,DNK,2020,18,1042,63,1044,-0.2
Danemark,DNK,2020,19,1021,34,1023,-0.2
Danemark,DNK,2020,20,930,24,986,-5.7
Espagne,ESP,2016,1,8658,NA,10050,-13.9
Espagne,ESP,2016,2,8671,NA,10240,-15.3
Espagne,ESP,2016,3,8791,NA,10378,-15.3
Espagne,ESP,2016,4,8491,NA,9993,-15
Espagne,ESP,2016,5,8461,NA,9730,-13
Espagne,ESP,2016,6,8556,NA,9462,-9.6
Espagne,ESP,2016,7,8479,NA,9228,-8.1
Espagne,ESP,2016,8,8670,NA,9041,-4.1
Espagne,ESP,2016,9,8645,NA,8874,-2.6
Espagne,ESP,2016,10,8653,NA,8654,-0
Espagne,ESP,2016,11,8811,NA,8435,4.5
Espagne,ESP,2016,12,8291,NA,8194,1.2
Espagne,ESP,2016,13,8375,NA,8239,1.7
Espagne,ESP,2016,14,7998,NA,8066,-0.8
Espagne,ESP,2016,15,7859,NA,8002,-1.8
Espagne,ESP,2016,16,7589,NA,7760,-2.2
Espagne,ESP,2016,17,7462,NA,7638,-2.3
Espagne,ESP,2016,18,7606,NA,7548,0.8
Espagne,ESP,2016,19,7374,NA,7564,-2.5
Espagne,ESP,2016,20,7533,NA,7507,0.3
Espagne,ESP,2016,21,7304,NA,7470,-2.2
Espagne,ESP,2016,22,7255,NA,7305,-0.7
Espagne,ESP,2016,23,7576,NA,7305,3.7
Espagne,ESP,2016,24,7140,NA,7271,-1.8
Espagne,ESP,2016,25,7173,NA,7558,-5.1
Espagne,ESP,2016,26,7345,NA,7420,-1
Espagne,ESP,2016,27,7505,NA,7485,0.3
Espagne,ESP,2016,28,7423,NA,7352,1
Espagne,ESP,2016,29,7377,NA,7266,1.5
Espagne,ESP,2016,30,7295,NA,7239,0.8
Espagne,ESP,2016,31,7425,NA,7452,-0.4
Espagne,ESP,2016,32,7233,NA,7412,-2.4
Espagne,ESP,2016,33,7102,NA,7113,-0.2
Espagne,ESP,2016,34,7184,NA,7063,1.7
Espagne,ESP,2016,35,7100,NA,6966,1.9
Espagne,ESP,2016,36,7203,NA,6897,4.4
Espagne,ESP,2016,37,6641,NA,6765,-1.8
Espagne,ESP,2016,38,6956,NA,7028,-1
Espagne,ESP,2016,39,7036,NA,7134,-1.4
Espagne,ESP,2016,40,7072,NA,7041,0.4
Espagne,ESP,2016,41,7036,NA,7131,-1.3
Espagne,ESP,2016,42,7185,NA,7192,-0.1
Espagne,ESP,2016,43,7512,NA,7280,3.2
Espagne,ESP,2016,44,7244,NA,7422,-2.4
Espagne,ESP,2016,45,7775,NA,7648,1.7
Espagne,ESP,2016,46,8076,NA,7908,2.1
Espagne,ESP,2016,47,8090,NA,7959,1.6
Espagne,ESP,2016,48,8321,NA,8062,3.2
Espagne,ESP,2016,49,8124,NA,8064,0.7
Espagne,ESP,2016,50,8612,NA,8481,1.5
Espagne,ESP,2016,51,8980,NA,8679,3.5
Espagne,ESP,2016,52,8407,NA,9079,-7.4
Espagne,ESP,2017,1,10726,NA,10050,6.7
Espagne,ESP,2017,2,11414,NA,10240,11.5
Espagne,ESP,2017,3,11334,NA,10378,9.2
Espagne,ESP,2017,4,11068,NA,9993,10.8
Espagne,ESP,2017,5,10636,NA,9730,9.3
Espagne,ESP,2017,6,9660,NA,9462,2.1
Espagne,ESP,2017,7,9017,NA,9228,-2.3
Espagne,ESP,2017,8,8670,NA,9041,-4.1
Espagne,ESP,2017,9,8371,NA,8874,-5.7
Espagne,ESP,2017,10,8213,NA,8654,-5.1
Espagne,ESP,2017,11,7906,NA,8435,-6.3
Espagne,ESP,2017,12,7875,NA,8194,-3.9
Espagne,ESP,2017,13,7827,NA,8239,-5
Espagne,ESP,2017,14,7814,NA,8066,-3.1
Espagne,ESP,2017,15,7800,NA,8002,-2.5
Espagne,ESP,2017,16,7574,NA,7760,-2.4
Espagne,ESP,2017,17,7661,NA,7638,0.3
Espagne,ESP,2017,18,7520,NA,7548,-0.4
Espagne,ESP,2017,19,7622,NA,7564,0.8
Espagne,ESP,2017,20,7494,NA,7507,-0.2
Espagne,ESP,2017,21,7666,NA,7470,2.6
Espagne,ESP,2017,22,7092,NA,7305,-2.9
Espagne,ESP,2017,23,7067,NA,7305,-3.3
Espagne,ESP,2017,24,7819,NA,7271,7.5
Espagne,ESP,2017,25,7991,NA,7558,5.7
Espagne,ESP,2017,26,7137,NA,7420,-3.8
Espagne,ESP,2017,27,7156,NA,7485,-4.4
Espagne,ESP,2017,28,7214,NA,7352,-1.9
Espagne,ESP,2017,29,7259,NA,7266,-0.1
Espagne,ESP,2017,30,7110,NA,7239,-1.8
Espagne,ESP,2017,31,7596,NA,7452,1.9
Espagne,ESP,2017,32,7186,NA,7412,-3
Espagne,ESP,2017,33,7118,NA,7113,0.1
Espagne,ESP,2017,34,7219,NA,7063,2.2
Espagne,ESP,2017,35,7013,NA,6966,0.7
Espagne,ESP,2017,36,6680,NA,6897,-3.1
Espagne,ESP,2017,37,6730,NA,6765,-0.5
Espagne,ESP,2017,38,7091,NA,7028,0.9
Espagne,ESP,2017,39,7367,NA,7134,3.3
Espagne,ESP,2017,40,7388,NA,7041,4.9
Espagne,ESP,2017,41,7234,NA,7131,1.4
Espagne,ESP,2017,42,7392,NA,7192,2.8
Espagne,ESP,2017,43,7308,NA,7280,0.4
Espagne,ESP,2017,44,7511,NA,7422,1.2
Espagne,ESP,2017,45,7632,NA,7648,-0.2
Espagne,ESP,2017,46,8063,NA,7908,2
Espagne,ESP,2017,47,8169,NA,7959,2.6
Espagne,ESP,2017,48,8257,NA,8062,2.4
Espagne,ESP,2017,49,8620,NA,8064,6.9
Espagne,ESP,2017,50,9262,NA,8481,9.2
Espagne,ESP,2017,51,9628,NA,8679,10.9
Espagne,ESP,2017,52,11860,NA,9079,30.6
Espagne,ESP,2018,1,12363,NA,10050,23
Espagne,ESP,2018,2,10905,NA,10240,6.5
Espagne,ESP,2018,3,10981,NA,10378,5.8
Espagne,ESP,2018,4,10324,NA,9993,3.3
Espagne,ESP,2018,5,9893,NA,9730,1.7
Espagne,ESP,2018,6,10015,NA,9462,5.8
Espagne,ESP,2018,7,10105,NA,9228,9.5
Espagne,ESP,2018,8,9656,NA,9041,6.8
Espagne,ESP,2018,9,9599,NA,8874,8.2
Espagne,ESP,2018,10,9203,NA,8654,6.3
Espagne,ESP,2018,11,8862,NA,8435,5.1
Espagne,ESP,2018,12,8616,NA,8194,5.2
Espagne,ESP,2018,13,8628,NA,8239,4.7
Espagne,ESP,2018,14,8414,NA,8066,4.3
Espagne,ESP,2018,15,8335,NA,8002,4.2
Espagne,ESP,2018,16,8112,NA,7760,4.5
Espagne,ESP,2018,17,7735,NA,7638,1.3
Espagne,ESP,2018,18,7359,NA,7548,-2.5
Espagne,ESP,2018,19,7595,NA,7564,0.4
Espagne,ESP,2018,20,7511,NA,7507,0.1
Espagne,ESP,2018,21,7527,NA,7470,0.8
Espagne,ESP,2018,22,7306,NA,7305,0
Espagne,ESP,2018,23,7109,NA,7305,-2.7
Espagne,ESP,2018,24,7154,NA,7271,-1.6
Espagne,ESP,2018,25,7713,NA,7558,2.1
Espagne,ESP,2018,26,7698,NA,7420,3.7
Espagne,ESP,2018,27,7305,NA,7485,-2.4
Espagne,ESP,2018,28,7366,NA,7352,0.2
Espagne,ESP,2018,29,7186,NA,7266,-1.1
Espagne,ESP,2018,30,7155,NA,7239,-1.2
Espagne,ESP,2018,31,7731,NA,7452,3.7
Espagne,ESP,2018,32,8003,NA,7412,8
Espagne,ESP,2018,33,7194,NA,7113,1.1
Espagne,ESP,2018,34,7015,NA,7063,-0.7
Espagne,ESP,2018,35,6927,NA,6966,-0.6
Espagne,ESP,2018,36,6906,NA,6897,0.1
Espagne,ESP,2018,37,6834,NA,6765,1
Espagne,ESP,2018,38,7153,NA,7028,1.8
Espagne,ESP,2018,39,7230,NA,7134,1.3
Espagne,ESP,2018,40,7210,NA,7041,2.4
Espagne,ESP,2018,41,7437,NA,7131,4.3
Espagne,ESP,2018,42,7350,NA,7192,2.2
Espagne,ESP,2018,43,7327,NA,7280,0.6
Espagne,ESP,2018,44,7794,NA,7422,5
Espagne,ESP,2018,45,8012,NA,7648,4.8
Espagne,ESP,2018,46,7999,NA,7908,1.2
Espagne,ESP,2018,47,7932,NA,7959,-0.3
